Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1971","1971","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1972","1972","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1973","1973","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1974","1974","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1975","1975","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1976","1976","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1977","1977","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1978","1978","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1979","1979","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1980","1980","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1981","1981","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1982","1982","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1983","1983","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1984","1984","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1985","1985","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1986","1986","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1987","1987","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1988","1988","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1989","1989","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1990","1990","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1991","1991","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1997","1997","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1998","1998","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1999","1999","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2000","2000","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2001","2001","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2002","2002","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2003","2003","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2004","2004","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2005","2005","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2006","2006","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2007","2007","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2008","2008","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2009","2009","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2010","2010","t","260","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2011","2011","t","601","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2012","2012","t","572","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2013","2013","t","693","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2014","2014","t","692","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2015","2015","t","907","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2016","2016","t","902","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2017","2017","t","916","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2018","2018","t","1256","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2019","2019","t","1241","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2020","2020","t","1347","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2021","2021","t","1807","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","2022","2022","t","1883.44","I","Imputed value",""
